-3.333353e0 -8.333339e0 -5.9333298e1 -5.9333298e1
-2.500021e0 -8.333339e0 -6.4194427e1 -6.4194427e1
-1.66669e0 -8.333339e0 -6.7666678e1 -6.7666678e1
-8.3336e-1 -8.333339e0 -6.9750046e1 -6.9750046e1
-2.9e-5 -8.333339e0 -7.0444534e1 -7.0444534e1
8.33302e-1 -8.333339e0 -6.9750143e1 -6.9750143e1
1.666634e0 -8.333339e0 -6.7666867e1 -6.7666867e1
2.499965e0 -8.333339e0 -6.419471e1 -6.419471e1
3.333296e0 -8.333339e0 -5.9333664e1 -5.9333664e1
4.166628e0 -8.333339e0 -5.3083755e1 -5.3083755e1
4.999957e0 -8.333339e0 -4.5444962e1 -4.5444962e1
5.833289e0 -8.333339e0 -3.6417282e1 -3.6417282e1
6.66662e0 -8.333339e0 -2.6000717e1 -2.6000717e1
7.499951e0 -8.333339e0 -1.4195267e1 -1.4195267e1
8.333282e0 -8.333339e0 -1.000931e0 -1.000931e0
9.166612e0 -8.333339e0 1.3582245e1 1.3582245e1
9.999944e0 -8.333339e0 2.9554337e1 2.9554337e1

-1.0e1 -7.500008e0 4.27499e1 4.27499e1
-9.16667e0 -7.500008e0 2.677774e1 2.677774e1
-8.333339e0 -7.500008e0 1.2194427e1 1.2194427e1
-7.500008e0 -7.500008e0 -1.0e0 -1.0e0
-6.666676e0 -7.500008e0 -1.2805527e1 -1.2805527e1
-5.833345e0 -7.500008e0 -2.3222198e1 -2.3222198e1
-5.000015e0 -7.500008e0 -3.2249954e1 -3.2249954e1
-4.166684e0 -7.500008e0 -3.9888855e1 -3.9888855e1
-3.333353e0 -7.500008e0 -4.613887e1 -4.613887e1
-2.500021e0 -7.500008e0 -5.1e1 -5.1e1
-1.66669e0 -7.500008e0 -5.447225e1 -5.447225e1
-8.3336e-1 -7.500008e0 -5.6555618e1 -5.6555618e1
-2.9e-5 -7.500008e0 -5.7250107e1 -5.7250107e1
8.33302e-1 -7.500008e0 -5.6555716e1 -5.6555716e1
1.666634e0 -7.500008e0 -5.447244e1 -5.447244e1
2.499965e0 -7.500008e0 -5.1000282e1 -5.1000282e1
3.333296e0 -7.500008e0 -4.6139236e1 -4.6139236e1
4.166628e0 -7.500008e0 -3.9889328e1 -3.9889328e1
4.999957e0 -7.500008e0 -3.2250534e1 -3.2250534e1
5.833289e0 -7.500008e0 -2.3222855e1 -2.3222855e1
6.66662e0 -7.500008e0 -1.280629e1 -1.280629e1
7.499951e0 -7.500008e0 -1.000839e0 -1.000839e0
8.333282e0 -7.500008e0 1.2193497e1 1.2193497e1
9.166612e0 -7.500008e0 2.6776672e1 2.6776672e1
9.999944e0 -7.500008e0 4.2748764e1 4.2748764e1

-1.0e1 -6.666676e0 5.455542e1 5.455542e1
-9.16667e0 -6.666676e0 3.8583267e1 3.8583267e1
-8.333339e0 -6.666676e0 2.3999954e1 2.3999954e1
-7.500008e0 -6.666676e0 1.0805527e1 1.0805527e1
-6.666676e0 -6.666676e0 -1.0e0 -1.0e0
-5.833345e0 -6.666676e0 -1.1416672e1 -1.1416672e1
-5.000015e0 -6.666676e0 -2.0444427e1 -2.0444427e1
-4.166684e0 -6.666676e0 -2.8083328e1 -2.8083328e1
-3.333353e0 -6.666676e0 -3.4333344e1 -3.4333344e1
-2.500021e0 -6.666676e0 -3.9194473e1 -3.9194473e1
-1.66669e0 -6.666676e0 -4.2666724e1 -4.2666724e1
-8.3336e-1 -6.666676e0 -4.4750092e1 -4.4750092e1
-2.9e-5 -6.666676e0 -4.544458e1 -4.544458e1
8.33302e-1 -6.666676e0 -4.4750189e1 -4.4750189e1
1.666634e0 -6.666676e0 -4.2666913e1 -4.2666913e1
2.499965e0 -6.666676e0 -3.9194756e1 -3.9194756e1
3.333296e0 -6.666676e0 -3.433371e1 -3.433371e1
4.166628e0 -6.666676e0 -2.8083801e1 -2.8083801e1
4.999957e0 -6.666676e0 -2.0445007e1 -2.0445007e1
5.833289e0 -6.666676e0 -1.1417328e1 -1.1417328e1
6.66662e0 -6.666676e0 -1.000763e0 -1.000763e0
7.499951e0 -6.666676e0 1.0804688e1 1.0804688e1
8.333282e0 -6.666676e0 2.3999023e1 2.3999023e1
9.166612e0 -6.666676e0 3.8582199e1 3.8582199e1
9.999944e0 -6.666676e0 5.4554291e1 5.4554291e1

-1.0e1 -5.833345e0 6.497209e1 6.497209e1
-9.16667e0 -5.833345e0 4.8999939e1 4.8999939e1
-8.333339e0 -5.833345e0 3.4416626e1 3.4416626e1
-7.500008e0 -5.833345e0 2.1222198e1 2.1222198e1
-6.666676e0 -5.833345e0 9.416672e0 9.416672e0
-5.833345e0 -5.833345e0 -1.0e0 -1.0e0
-5.000015e0 -5.833345e0 -1.0027756e1 -1.0027756e1
-4.166684e0 -5.833345e0 -1.7666656e1 -1.7666656e1
-3.333353e0 -5.833345e0 -2.3916672e1 -2.3916672e1
-2.500021e0 -5.833345e0 -2.8777802e1 -2.8777802e1
-1.66669e0 -5.833345e0 -3.2250052e1 -3.2250052e1
-8.3336e-1 -5.833345e0 -3.433342e1 -3.433342e1
-2.9e-5 -5.833345e0 -3.5027908e1 -3.5027908e1
8.33302e-1 -5.833345e0 -3.4333517e1 -3.4333517e1
1.666634e0 -5.833345e0 -3.2250241e1 -3.2250241e1
2.499965e0 -5.833345e0 -2.8778084e1 -2.8778084e1
3.333296e0 -5.833345e0 -2.3917038e1 -2.3917038e1
4.166628e0 -5.833345e0 -1.766713e1 -1.766713e1
4.999957e0 -5.833345e0 -1.0028336e1 -1.0028336e1
5.833289e0 -5.833345e0 -1.000656e0 -1.000656e0
6.66662e0 -5.833345e0 9.415909e0 9.415909e0
7.499951e0 -5.833345e0 2.122136e1 2.122136e1
8.333282e0 -5.833345e0 3.4415695e1 3.4415695e1
9.166612e0 -5.833345e0 4.8998871e1 4.8998871e1
9.999944e0 -5.833345e0 6.4970963e1 6.4970963e1

-1.0e1 -5.000015e0 7.399985e1 7.399985e1
-9.16667e0 -5.000015e0 5.8027695e1 5.8027695e1
-8.333339e0 -5.000015e0 4.3444382e1 4.3444382e1
-7.500008e0 -5.000015e0 3.0249954e1 3.0249954e1
-6.666676e0 -5.000015e0 1.8444427e1 1.8444427e1
-5.833345e0 -5.000015e0 8.027756e0 8.027756e0
-5.000015e0 -5.000015e0 -1.0e0 -1.0e0
-4.166684e0 -5.000015e0 -8.6389e0 -8.6389e0
-3.333353e0 -5.000015e0 -1.4888916e1 -1.4888916e1
-2.500021e0 -5.000015e0 -1.9750046e1 -1.9750046e1
-1.66669e0 -5.000015e0 -2.3222296e1 -2.3222296e1
-8.3336e-1 -5.000015e0 -2.5305664e1 -2.5305664e1
-2.9e-5 -5.000015e0 -2.6000153e1 -2.6000153e1
8.33302e-1 -5.000015e0 -2.5305762e1 -2.5305762e1
1.666634e0 -5.000015e0 -2.3222485e1 -2.3222485e1
2.499965e0 -5.000015e0 -1.9750328e1 -1.9750328e1
3.333296e0 -5.000015e0 -1.4889282e1 -1.4889282e1
4.166628e0 -5.000015e0 -8.639374e0 -8.639374e0
4.999957e0 -5.000015e0 -1.00058e0 -1.00058e0
5.833289e0 -5.000015e0 8.0271e0 8.0271e0
6.66662e0 -5.000015e0 1.8443665e1 1.8443665e1
7.499951e0 -5.000015e0 3.0249115e1 3.0249115e1
8.333282e0 -5.000015e0 4.3443451e1 4.3443451e1
9.166612e0 -5.000015e0 5.8026627e1 5.8026627e1
9.999944e0 -5.000015e0 7.3998718e1 7.3998718e1

-1.0e1 -4.166684e0 8.163875e1 8.163875e1
-9.16667e0 -4.166684e0 6.5666595e1 6.5666595e1
-8.333339e0 -4.166684e0 5.1083282e1 5.1083282e1
-7.500008e0 -4.166684e0 3.7888855e1 3.7888855e1
-6.666676e0 -4.166684e0 2.6083328e1 2.6083328e1
-5.833345e0 -4.166684e0 1.5666656e1 1.5666656e1
-5.000015e0 -4.166684e0 6.6389e0 6.6389e0
-4.166684e0 -4.166684e0 -1.0e0 -1.0e0
-3.333353e0 -4.166684e0 -7.250015e0 -7.250015e0
-2.500021e0 -4.166684e0 -1.2111145e1 -1.2111145e1
-1.66669e0 -4.166684e0 -1.5583395e1 -1.5583395e1
-8.3336e-1 -4.166684e0 -1.7666763e1 -1.7666763e1
-2.9e-5 -4.166684e0 -1.8361252e1 -1.8361252e1
8.33302e-1 -4.166684e0 -1.7666861e1 -1.7666861e1
1.666634e0 -4.166684e0 -1.5583585e1 -1.5583585e1
2.499965e0 -4.166684e0 -1.2111427e1 -1.2111427e1
3.333296e0 -4.166684e0 -7.250381e0 -7.250381e0
4.166628e0 -4.166684e0 -1.0004729e0 -1.0004729e0
4.999957e0 -4.166684e0 6.638321e0 6.638321e0
5.833289e0 -4.166684e0 1.5666e1 1.5666e1
6.66662e0 -4.166684e0 2.6082565e1 2.6082565e1
7.499951e0 -4.166684e0 3.7888016e1 3.7888016e1
8.333282e0 -4.166684e0 5.1082352e1 5.1082352e1
9.166612e0 -4.166684e0 6.5665527e1 6.5665527e1
9.999944e0 -4.166684e0 8.1637619e1 8.1637619e1

-1.0e1 -3.333353e0 8.788876e1 8.788876e1
-9.16667e0 -3.333353e0 7.191661e1 7.191661e1
-8.333339e0 -3.333353e0 5.7333298e1 5.7333298e1
-7.500008e0 -3.333353e0 4.413887e1 4.413887e1
-6.666676e0 -3.333353e0 3.2333344e1 3.2333344e1
-5.833345e0 -3.333353e0 2.1916672e1 2.1916672e1
-5.000015e0 -3.333353e0 1.2888916e1 1.2888916e1
-4.166684e0 -3.333353e0 5.250015e0 5.250015e0
-3.333353e0 -3.333353e0 -1.0e0 -1.0e0
-2.500021e0 -3.333353e0 -5.86113e0 -5.86113e0
-1.66669e0 -3.333353e0 -9.33338e0 -9.33338e0
-8.3336e-1 -3.333353e0 -1.1416748e1 -1.1416748e1
-2.9e-5 -3.333353e0 -1.2111237e1 -1.2111237e1
8.33302e-1 -3.333353e0 -1.1416846e1 -1.1416846e1
1.666634e0 -3.333353e0 -9.33357e0 -9.33357e0
2.499965e0 -3.333353e0 -5.861412e0 -5.861412e0
3.333296e0 -3.333353e0 -1.0003659e0 -1.0003659e0
4.166628e0 -3.333353e0 5.249542e0 5.249542e0
4.999957e0 -3.333353e0 1.2888336e1 1.2888336e1
5.833289e0 -3.333353e0 2.1916016e1 2.1916016e1
6.66662e0 -3.333353e0 3.233258e1 3.233258e1
7.499951e0 -3.333353e0 4.4138031e1 4.4138031e1
8.333282e0 -3.333353e0 5.7332367e1 5.7332367e1
9.166612e0 -3.333353e0 7.1915543e1 7.1915543e1
9.999944e0 -3.333353e0 8.7887634e1 8.7887634e1

-1.0e1 -2.500021e0 9.27499e1 9.27499e1
-9.16667e0 -2.500021e0 7.677774e1 7.677774e1
-8.333339e0 -2.500021e0 6.2194427e1 6.2194427e1
-7.500008e0 -2.500021e0 4.9e1 4.9e1
-6.666676e0 -2.500021e0 3.7194473e1 3.7194473e1
-5.833345e0 -2.500021e0 2.6777802e1 2.6777802e1
-5.000015e0 -2.500021e0 1.7750046e1 1.7750046e1
-4.166684e0 -2.500021e0 1.0111145e1 1.0111145e1
-3.333353e0 -2.500021e0 3.86113e0 3.86113e0
-2.500021e0 -2.500021e0 -1.0e0 -1.0e0
-1.66669e0 -2.500021e0 -4.4722504e0 -4.4722504e0
-8.3336e-1 -2.500021e0 -6.555618e0 -6.555618e0
-2.9e-5 -2.500021e0 -7.2501068e0 -7.2501068e0
8.33302e-1 -2.500021e0 -6.5557146e0 -6.5557146e0
1.666634e0 -2.500021e0 -4.4724396e0 -4.4724396e0
2.499965e0 -2.500021e0 -1.0002823e0 -1.0002823e0
3.333296e0 -2.500021e0 3.860764e0 3.860764e0
4.166628e0 -2.500021e0 1.0110672e1 1.0110672e1
4.999957e0 -2.500021e0 1.7749466e1 1.7749466e1
5.833289e0 -2.500021e0 2.6777145e1 2.6777145e1
6.66662e0 -2.500021e0 3.719371e1 3.719371e1
7.499951e0 -2.500021e0 4.8999161e1 4.8999161e1
8.333282e0 -2.500021e0 6.2193497e1 6.2193497e1
9.166612e0 -2.500021e0 7.6776672e1 7.6776672e1
9.999944e0 -2.500021e0 9.2748764e1 9.2748764e1

-1.0e1 -1.66669e0 9.622215e1 9.622215e1
-9.16667e0 -1.66669e0 8.0249991e1 8.0249991e1
-8.333339e0 -1.66669e0 6.5666678e1 6.5666678e1
-7.500008e0 -1.66669e0 5.247225e1 5.247225e1
-6.666676e0 -1.66669e0 4.0666724e1 4.0666724e1
-5.833345e0 -1.66669e0 3.0250052e1 3.0250052e1
-5.000015e0 -1.66669e0 2.1222296e1 2.1222296e1
-4.166684e0 -1.66669e0 1.3583395e1 1.3583395e1
-3.333353e0 -1.66669e0 7.33338e0 7.33338e0
-2.500021e0 -1.66669e0 2.4722504e0 2.4722504e0
-1.66669e0 -1.66669e0 -1.0e0 -1.0e0
-8.3336e-1 -1.66669e0 -3.0833676e0 -3.0833676e0
-2.9e-5 -1.66669e0 -3.7778564e0 -3.7778564e0
8.33302e-1 -1.66669e0 -3.0834642e0 -3.0834642e0
1.666634e0 -1.66669e0 -1.000189e0 -1.000189e0
2.499965e0 -1.66669e0 2.4719681e0 2.4719681e0
3.333296e0 -1.66669e0 7.333014e0 7.333014e0
4.166628e0 -1.66669e0 1.3582922e1 1.3582922e1
4.999957e0 -1.66669e0 2.1221716e1 2.1221716e1
5.833289e0 -1.66669e0 3.0249396e1 3.0249396e1
6.66662e0 -1.66669e0 4.066596e1 4.066596e1
7.499951e0 -1.66669e0 5.2471411e1 5.2471411e1
8.333282e0 -1.66669e0 6.5665747e1 6.5665747e1
9.166612e0 -1.66669e0 8.0248923e1 8.0248923e1
9.999944e0 -1.66669e0 9.6221014e1 9.6221014e1

-1.0e1 -8.3336e-1 9.830551e1 9.830551e1
-9.16667e0 -8.3336e-1 8.2333359e1 8.2333359e1
-8.333339e0 -8.3336e-1 6.7750046e1 6.7750046e1
-7.500008e0 -8.3336e-1 5.4555618e1 5.4555618e1
-6.666676e0 -8.3336e-1 4.2750092e1 4.2750092e1
-5.833345e0 -8.3336e-1 3.233342e1 3.233342e1
-5.000015e0 -8.3336e-1 2.3305664e1 2.3305664e1
-4.166684e0 -8.3336e-1 1.5666763e1 1.5666763e1
-3.333353e0 -8.3336e-1 9.416748e0 9.416748e0
-2.500021e0 -8.3336e-1 4.555618e0 4.555618e0
-1.66669e0 -8.3336e-1 1.0833676e0 1.0833676e0
-8.3336e-1 -8.3336e-1 -1.0e0 -1.0e0
-2.9e-5 -8.3336e-1 -1.6944888e0 -1.6944888e0
8.33302e-1 -8.3336e-1 -1.0000966e0 -1.0000966e0
1.666634e0 -8.3336e-1 1.0831784e0 1.0831784e0
2.499965e0 -8.3336e-1 4.5553357e0 4.5553357e0
3.333296e0 -8.3336e-1 9.416382e0 9.416382e0
4.166628e0 -8.3336e-1 1.566629e1 1.566629e1
4.999957e0 -8.3336e-1 2.3305084e1 2.3305084e1
5.833289e0 -8.3336e-1 3.2332764e1 3.2332764e1
6.66662e0 -8.3336e-1 4.2749329e1 4.2749329e1
7.499951e0 -8.3336e-1 5.4554779e1 5.4554779e1
8.333282e0 -8.3336e-1 6.7749115e1 6.7749115e1
9.166612e0 -8.3336e-1 8.233229e1 8.233229e1
9.999944e0 -8.3336e-1 9.8304382e1 9.8304382e1

-1.0e1 -2.9e-5 9.9e1 9.9e1
-9.16667e0 -2.9e-5 8.3027847e1 8.3027847e1
-8.333339e0 -2.9e-5 6.8444534e1 6.8444534e1
-7.500008e0 -2.9e-5 5.5250107e1 5.5250107e1
-6.666676e0 -2.9e-5 4.344458e1 4.344458e1
-5.833345e0 -2.9e-5 3.3027908e1 3.3027908e1
-5.000015e0 -2.9e-5 2.4000153e1 2.4000153e1
-4.166684e0 -2.9e-5 1.6361252e1 1.6361252e1
-3.333353e0 -2.9e-5 1.0111237e1 1.0111237e1
-2.500021e0 -2.9e-5 5.2501068e0 5.2501068e0
-1.66669e0 -2.9e-5 1.7778564e0 1.7778564e0
-8.3336e-1 -2.9e-5 -3.055112e-1 -3.055112e-1
-2.9e-5 -2.9e-5 -1.0e0 -1.0e0
8.33302e-1 -2.9e-5 -3.056078e-1 -3.056078e-1
1.666634e0 -2.9e-5 1.7776672e0 1.7776672e0
2.499965e0 -2.9e-5 5.2498245e0 5.2498245e0
3.333296e0 -2.9e-5 1.011087e1 1.011087e1
4.166628e0 -2.9e-5 1.6360779e1 1.6360779e1
4.999957e0 -2.9e-5 2.3999573e1 2.3999573e1
5.833289e0 -2.9e-5 3.3027252e1 3.3027252e1
6.66662e0 -2.9e-5 4.3443817e1 4.3443817e1
7.499951e0 -2.9e-5 5.5249268e1 5.5249268e1
8.333282e0 -2.9e-5 6.8443604e1 6.8443604e1
9.166612e0 -2.9e-5 8.3026779e1 8.3026779e1
9.999944e0 -2.9e-5 9.8998871e1 9.8998871e1

-1.0e1 8.33302e-1 9.830562e1 9.830562e1
-9.16667e0 8.33302e-1 8.2333456e1 8.2333456e1
-8.333339e0 8.33302e-1 6.7750143e1 6.7750143e1
-7.500008e0 8.33302e-1 5.4555716e1 5.4555716e1
-6.666676e0 8.33302e-1 4.2750189e1 4.2750189e1
-5.833345e0 8.33302e-1 3.2333517e1 3.2333517e1
-5.000015e0 8.33302e-1 2.3305762e1 2.3305762e1
-4.166684e0 8.33302e-1 1.5666861e1 1.5666861e1
-3.333353e0 8.33302e-1 9.416846e0 9.416846e0
-2.500021e0 8.33302e-1 4.5557146e0 4.5557146e0
-1.66669e0 8.33302e-1 1.0834642e0 1.0834642e0
-8.3336e-1 8.33302e-1 -9.999034e-1 -9.999034e-1
-2.9e-5 8.33302e-1 -1.6943922e0 -1.6943922e0
8.33302e-1 8.33302e-1 -1.0e0 -1.0e0
1.666634e0 8.33302e-1 1.083275e0 1.083275e0
2.499965e0 8.33302e-1 4.5554323e0 4.5554323e0
3.333296e0 8.33302e-1 9.41648e0 9.41648e0
4.166628e0 8.33302e-1 1.5666388e1 1.5666388e1
4.999957e0 8.33302e-1 2.3305182e1 2.3305182e1
5.833289e0 8.33302e-1 3.2332861e1 3.2332861e1
6.66662e0 8.33302e-1 4.2749426e1 4.2749426e1
7.499951e0 8.33302e-1 5.4554877e1 5.4554877e1
8.333282e0 8.33302e-1 6.7749213e1 6.7749213e1
9.166612e0 8.33302e-1 8.2332388e1 8.2332388e1
9.999944e0 8.33302e-1 9.830448e1 9.830448e1

-1.0e1 1.666634e0 9.622234e1 9.622234e1
-9.16667e0 1.666634e0 8.025018e1 8.025018e1
-8.333339e0 1.666634e0 6.5666867e1 6.5666867e1
-7.500008e0 1.666634e0 5.247244e1 5.247244e1
-6.666676e0 1.666634e0 4.0666913e1 4.0666913e1
-5.833345e0 1.666634e0 3.0250241e1 3.0250241e1
-5.000015e0 1.666634e0 2.1222485e1 2.1222485e1
-4.166684e0 1.666634e0 1.3583585e1 1.3583585e1
-3.333353e0 1.666634e0 7.33357e0 7.33357e0
-2.500021e0 1.666634e0 2.4724396e0 2.4724396e0
-1.66669e0 1.666634e0 -9.99811e-1 -9.99811e-1
-8.3336e-1 1.666634e0 -3.0831784e0 -3.0831784e0
-2.9e-5 1.666634e0 -3.7776672e0 -3.7776672e0
8.33302e-1 1.666634e0 -3.083275e0 -3.083275e0
1.666634e0 1.666634e0 -1.0e0 -1.0e0
2.499965e0 1.666634e0 2.4721573e0 2.4721573e0
3.333296e0 1.666634e0 7.333203e0 7.333203e0
4.166628e0 1.666634e0 1.3583112e1 1.3583112e1
4.999957e0 1.666634e0 2.1221906e1 2.1221906e1
5.833289e0 1.666634e0 3.0249585e1 3.0249585e1
6.66662e0 1.666634e0 4.066615e1 4.066615e1
7.499951e0 1.666634e0 5.24716e1 5.24716e1
8.333282e0 1.666634e0 6.5665936e1 6.5665936e1
9.166612e0 1.666634e0 8.0249112e1 8.0249112e1
9.999944e0 1.666634e0 9.6221204e1 9.6221204e1

-1.0e1 2.499965e0 9.275018e1 9.275018e1
-9.16667e0 2.499965e0 7.6778023e1 7.6778023e1
-8.333339e0 2.499965e0 6.219471e1 6.219471e1
-7.500008e0 2.499965e0 4.9000282e1 4.9000282e1
-6.666676e0 2.499965e0 3.7194756e1 3.7194756e1
-5.833345e0 2.499965e0 2.6778084e1 2.6778084e1
-5.000015e0 2.499965e0 1.7750328e1 1.7750328e1
-4.166684e0 2.499965e0 1.0111427e1 1.0111427e1
-3.333353e0 2.499965e0 3.861412e0 3.861412e0
-2.500021e0 2.499965e0 -9.997177e-1 -9.997177e-1
-1.66669e0 2.499965e0 -4.4719681e0 -4.4719681e0
-8.3336e-1 2.499965e0 -6.5553357e0 -6.5553357e0
-2.9e-5 2.499965e0 -7.2498245e0 -7.2498245e0
8.33302e-1 2.499965e0 -6.5554323e0 -6.5554323e0
1.666634e0 2.499965e0 -4.4721573e0 -4.4721573e0
2.499965e0 2.499965e0 -1.0e0 -1.0e0
3.333296e0 2.499965e0 3.861046e0 3.861046e0
4.166628e0 2.499965e0 1.0110954e1 1.0110954e1
4.999957e0 2.499965e0 1.7749748e1 1.7749748e1
5.833289e0 2.499965e0 2.6777428e1 2.6777428e1
6.66662e0 2.499965e0 3.7193993e1 3.7193993e1
7.499951e0 2.499965e0 4.8999443e1 4.8999443e1
8.333282e0 2.499965e0 6.2193779e1 6.2193779e1
9.166612e0 2.499965e0 7.6776955e1 7.6776955e1
9.999944e0 2.499965e0 9.2749046e1 9.2749046e1

-1.0e1 3.333296e0 8.788913e1 8.788913e1
-9.16667e0 3.333296e0 7.1916977e1 7.1916977e1
-8.333339e0 3.333296e0 5.7333664e1 5.7333664e1
-7.500008e0 3.333296e0 4.4139236e1 4.4139236e1
-6.666676e0 3.333296e0 3.233371e1 3.233371e1
-5.833345e0 3.333296e0 2.1917038e1 2.1917038e1
-5.000015e0 3.333296e0 1.2889282e1 1.2889282e1
-4.166684e0 3.333296e0 5.250381e0 5.250381e0
-3.333353e0 3.333296e0 -9.996341e-1 -9.996341e-1
-2.500021e0 3.333296e0 -5.860764e0 -5.860764e0
-1.66669e0 3.333296e0 -9.333014e0 -9.333014e0
-8.3336e-1 3.333296e0 -1.1416382e1 -1.1416382e1
-2.9e-5 3.333296e0 -1.211087e1 -1.211087e1
8.33302e-1 3.333296e0 -1.141648e1 -1.141648e1
1.666634e0 3.333296e0 -9.333203e0 -9.333203e0
2.499965e0 3.333296e0 -5.861046e0 -5.861046e0
3.333296e0 3.333296e0 -1.0e0 -1.0e0
4.166628e0 3.333296e0 5.249908e0 5.249908e0
4.999957e0 3.333296e0 1.2888702e1 1.2888702e1
5.833289e0 3.333296e0 2.1916382e1 2.1916382e1
6.66662e0 3.333296e0 3.2332947e1 3.2332947e1
7.499951e0 3.333296e0 4.4138397e1 4.4138397e1
8.333282e0 3.333296e0 5.7332733e1 5.7332733e1
9.166612e0 3.333296e0 7.1915909e1 7.1915909e1
9.999944e0 3.333296e0 8.7888e1 8.7888e1

-1.0e1 4.166628e0 8.163922e1 8.163922e1
-9.16667e0 4.166628e0 6.5667068e1 6.5667068e1
-8.333339e0 4.166628e0 5.1083755e1 5.1083755e1
-7.500008e0 4.166628e0 3.7889328e1 3.7889328e1
-6.666676e0 4.166628e0 2.6083801e1 2.6083801e1
-5.833345e0 4.166628e0 1.566713e1 1.566713e1
-5.000015e0 4.166628e0 6.639374e0 6.639374e0
-4.166684e0 4.166628e0 -9.995271e-1 -9.995271e-1
-3.333353e0 4.166628e0 -7.249542e0 -7.249542e0
-2.500021e0 4.166628e0 -1.2110672e1 -1.2110672e1
-1.66669e0 4.166628e0 -1.5582922e1 -1.5582922e1
-8.3336e-1 4.166628e0 -1.766629e1 -1.766629e1
-2.9e-5 4.166628e0 -1.8360779e1 -1.8360779e1
8.33302e-1 4.166628e0 -1.7666388e1 -1.7666388e1
1.666634e0 4.166628e0 -1.5583112e1 -1.5583112e1
2.499965e0 4.166628e0 -1.2110954e1 -1.2110954e1
3.333296e0 4.166628e0 -7.249908e0 -7.249908e0
4.166628e0 4.166628e0 -1.0e0 -1.0e0
