101.753444232 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bb38b6 0xa7bad2e6 18 2147483647 49280 24 29312
101.765470537 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bb4406 0xa7bad88e 19 2147483647 52224 27 29312
101.777450609 10.10.1.2:47325 10.10.2.2:5001 32 0xdced18a1 0xdcece5b9 1 5 29056 1 29312
101.789449433 10.10.1.2:47325 10.10.2.2:5001 32 0xdced23f1 0xdceceb61 10 2147483647 31872 7 29312
101.801438462 10.10.1.2:47325 10.10.2.2:5001 32 0xdced23f1 0xdcecf109 11 2147483647 34816 14 29312
101.813455834 10.10.1.2:47325 10.10.2.2:5001 32 0xdced3a91 0xdcecf6b1 12 2147483647 37760 20 29312
101.825445138 10.10.1.2:47325 10.10.2.2:5001 32 0xdced3a91 0xdcecfc59 13 2147483647 40576 25 29312
101.837419649 10.10.1.2:47325 10.10.2.2:5001 32 0xdced5131 0xdced0201 14 2147483647 43520 30 29312
101.849370738 10.10.1.2:47325 10.10.2.2:5001 32 0xdced5c81 0xdced07a9 15 2147483647 46336 35 29312
101.861375700 10.10.1.2:47325 10.10.2.2:5001 32 0xdced67d1 0xdced0d51 16 2147483647 49280 40 29312
101.873374491 10.10.1.2:47325 10.10.2.2:5001 32 0xdced7321 0xdced12f9 17 2147483647 52224 45 29312
101.885382882 10.10.1.2:47327 10.10.2.2:5001 32 0x52ca37ef 0x52c9c127 20 2147483647 55040 11 29312
101.897401452 10.10.1.2:47327 10.10.2.2:5001 32 0x52ca37ef 0x52c9c6cf 21 2147483647 57984 20 29312
101.909325427 10.10.1.2:47327 10.10.2.2:5001 32 0x52ca48e7 0x52c9cc77 22 2147483647 60928 28 29312
101.921246218 10.10.1.2:47327 10.10.2.2:5001 32 0x52ca5437 0x52c9d21f 23 2147483647 63744 35 29312
101.933319549 10.10.1.2:47327 10.10.2.2:5001 32 0x52ca5f87 0x52c9d7c7 24 2147483647 66688 42 29312
101.945271324 10.10.1.2:47327 10.10.2.2:5001 32 0x52ca6ad7 0x52c9dd6f 25 2147483647 69504 48 29312
101.957301125 10.10.1.2:47327 10.10.2.2:5001 32 0x52ca7627 0x52c9e317 26 2147483647 72448 53 29312
101.969290686 10.10.1.2:47327 10.10.2.2:5001 32 0x52ca8177 0x52c9e8bf 27 2147483647 75392 58 29312
101.981271471 10.10.1.2:47327 10.10.2.2:5001 32 0x52ca8cc7 0x52c9ee67 28 2147483647 78208 63 29312
101.993254898 10.10.1.2:47327 10.10.2.2:5001 32 0x52ca9817 0x52c9f40f 29 2147483647 81152 67 29312
102.005308572 10.10.1.2:47327 10.10.2.2:5001 32 0x52caa367 0x52c9f9b7 30 2147483647 84096 71 29312
102.017255796 10.10.1.2:47327 10.10.2.2:5001 32 0x52caaeb7 0x52c9ff5f 31 2147483647 86912 75 29312
102.029277390 10.10.1.2:47327 10.10.2.2:5001 32 0x52caba07 0x52ca0507 32 2147483647 89856 78 29312
102.041255035 10.10.1.2:47327 10.10.2.2:5001 32 0x52cac557 0x52ca0aaf 33 2147483647 92672 81 29312
102.053229953 10.10.1.2:47327 10.10.2.2:5001 32 0x52cad0a7 0x52ca1057 34 2147483647 95616 84 29312
102.065263871 10.10.1.2:47327 10.10.2.2:5001 32 0x52cadbf7 0x52ca15ff 35 2147483647 98560 87 29312
102.077231593 10.10.1.2:47327 10.10.2.2:5001 32 0x52cae747 0x52ca1ba7 36 2147483647 101376 89 29312
102.089229538 10.10.1.2:47327 10.10.2.2:5001 32 0x52caf297 0x52ca214f 37 2147483647 104320 92 29312
102.101176840 10.10.1.2:47327 10.10.2.2:5001 32 0x52cafde7 0x52ca26f7 38 2147483647 107264 94 29312
102.113221772 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb0937 0x52ca2c9f 39 2147483647 110080 96 29312
102.125211435 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bb54fe 0xa7bade36 20 2147483647 55040 30 29312
102.137176275 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bb54fe 0xa7bae3de 21 2147483647 57984 40 29312
102.149175173 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bb65f6 0xa7bae986 22 2147483647 60928 50 29312
102.161133062 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bb7146 0xa7baef2e 23 2147483647 63744 59 29312
102.173194270 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bb7c96 0xa7baf4d6 24 2147483647 66688 67 29312
102.185188183 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bb87e6 0xa7bafa7e 25 2147483647 69504 73 29312
102.197133505 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bb9336 0xa7bb0026 26 2147483647 72448 80 29312
102.209137290 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bb9e86 0xa7bb05ce 27 2147483647 75392 85 29312
102.221141834 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bba9d6 0xa7bb0b76 28 2147483647 78208 91 29312
102.233153063 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bbb526 0xa7bb111e 29 2147483647 81152 96 29312
102.245143763 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bbc076 0xa7bb16c6 30 2147483647 84096 100 29312
102.257099506 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bbcbc6 0xa7bb1c6e 31 2147483647 86912 104 29312
102.269146709 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bbd716 0xa7bb2216 32 2147483647 89856 108 29312
102.281110385 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bbe266 0xa7bb27be 33 2147483647 92672 111 29312
102.293106680 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bbedb6 0xa7bb2d66 34 2147483647 95616 115 29312
102.305130650 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bbf906 0xa7bb330e 35 2147483647 98560 118 29312
102.317061052 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb1487 0x52ca3247 40 2147483647 113024 98 29312
102.329268390 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bc0456 0xa7bb38b6 36 2147483647 101376 121 29312
102.341052347 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bc0fa6 0xa7bb3e5e 37 2147483647 104320 123 29312
102.353085024 10.10.1.2:47325 10.10.2.2:5001 44 0xdced8419 0xdced18a1 18 2147483647 55040 49 29312
102.365069551 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bc1af6 0xa7bb4406 38 2147483647 107264 126 29312
102.377059837 10.10.1.2:47326 10.10.2.2:5001 32 0xa7bc2646 0xa7bb49ae 39 2147483647 110080 129 29312
102.389030621 10.10.1.2:47325 10.10.2.2:5001 32 0xdced8419 0xdced18a1 18 2147483647 55040 49 29312
102.401036119 10.10.1.2:47325 10.10.2.2:5001 32 0xdced89c1 0xdced1e49 19 2147483647 57984 62 29312
102.413030997 10.10.1.2:47325 10.10.2.2:5001 32 0xdced9511 0xdced23f1 20 2147483647 60928 74 29312
102.425043236 10.10.1.2:47325 10.10.2.2:5001 32 0xdceda061 0xdced2999 21 2147483647 63744 83 29312
102.437014869 10.10.1.2:47325 10.10.2.2:5001 32 0xdcedabb1 0xdced2f41 22 2147483647 66688 93 29312
102.448982197 10.10.1.2:47325 10.10.2.2:5001 32 0xdcedb701 0xdced34e9 23 2147483647 69504 101 29312
102.461014948 10.10.1.2:47325 10.10.2.2:5001 32 0xdcedc251 0xdced3a91 24 2147483647 72448 108 29312
102.472946236 10.10.1.2:47325 10.10.2.2:5001 32 0xdcedcda1 0xdced4039 25 2147483647 75392 115 29312
102.485007018 10.10.1.2:47325 10.10.2.2:5001 32 0xdcedd8f1 0xdced45e1 26 2147483647 78208 121 29312
102.496963856 10.10.1.2:47325 10.10.2.2:5001 32 0xdcede441 0xdced4b89 27 2147483647 81152 126 29312
102.508927110 10.10.1.2:47325 10.10.2.2:5001 32 0xdcedef91 0xdced5131 28 2147483647 84096 131 29312
102.520881829 10.10.1.2:47325 10.10.2.2:5001 32 0xdcedfae1 0xdced56d9 29 2147483647 86912 136 29312
102.532948759 10.10.1.2:47325 10.10.2.2:5001 32 0xdcee0631 0xdced5c81 30 2147483647 89856 140 29312
102.544943866 10.10.1.2:47325 10.10.2.2:5001 32 0xdcee1181 0xdced6229 31 2147483647 92672 144 29312
102.556934202 10.10.1.2:47325 10.10.2.2:5001 32 0xdcee1cd1 0xdced67d1 32 2147483647 95616 148 29312
102.568907421 10.10.1.2:47325 10.10.2.2:5001 32 0xdcee2821 0xdced6d79 33 2147483647 98560 151 29312
102.580880246 10.10.1.2:47325 10.10.2.2:5001 32 0xdcee3371 0xdced7321 34 2147483647 101376 155 29312
102.592834744 10.10.1.2:47325 10.10.2.2:5001 32 0xdcee3ec1 0xdced78c9 35 2147483647 104320 157 29312
102.604891029 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb1fd7 0x52ca37ef 41 2147483647 115840 104 29312
102.616876774 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb2b27 0x52ca3d97 42 2147483647 118784 113 29312
102.628864539 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb3677 0x52ca433f 43 2147483647 121728 122 29312
102.640843363 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb41c7 0x52ca48e7 44 2147483647 124544 129 29312
102.652821267 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb4d17 0x52ca4e8f 45 2147483647 127488 136 29312
102.664884877 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb5867 0x52ca5437 46 2147483647 130432 142 29312
102.676864058 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb63b7 0x52ca59df 47 2147483647 133248 148 29312
102.688793598 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb6f07 0x52ca5f87 48 2147483647 136192 153 29312
102.700849243 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb7a57 0x52ca652f 49 2147483647 139008 157 29312
102.712825774 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb85a7 0x52ca6ad7 50 2147483647 141952 162 29312
102.724858567 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb90f7 0x52ca707f 51 2147483647 144896 165 29312
102.736779851 10.10.1.2:47327 10.10.2.2:5001 32 0x52cb9c47 0x52ca7627 52 2147483647 147712 169 29312
102.748778390 10.10.1.2:47327 10.10.2.2:5001 32 0x52cba797 0x52ca7bcf 53 2147483647 150656 172 29312
102.760810668 10.10.1.2:47327 10.10.2.2:5001 32 0x52cbb2e7 0x52ca8177 54 2147483647 153600 176 29312
102.772793281 10.10.1.2:47327 10.10.2.2:5001 32 0x52cbbe37 0x52ca871f 55 2147483647 156416 178 29312
102.784790512 10.10.1.2:47327 10.10.2.2:5001 32 0x52cbc987 0x52ca8cc7 56 2147483647 159360 181 29312
102.796766704 10.10.1.2:47327 10.10.2.2:5001 32 0x52cbd4d7 0x52ca926f 57 2147483647 162176 184 29312
102.808749156 10.10.1.2:47327 10.10.2.2:5001 32 0x52cbe027 0x52ca9817 58 2147483647 165120 186 29312
102.820701425 10.10.1.2:47327 10.10.2.2:5001 32 0x52cbeb77 0x52ca9dbf 59 2147483647 168064 189 29312
102.832679071 10.10.1.2:47327 10.10.2.2:5001 32 0x52cbf6c7 0x52caa367 60 2147483647 170880 191 29312
102.844780119 10.10.1.2:47327 10.10.2.2:5001 44 0x52cc0217 0x52caa90f 61 2147483647 173824 193 29312
102.856652911 10.10.1.2:47327 10.10.2.2:5001 52 0x52cc07bf 0x52caa90f 61 2147483647 176768 195 29312
102.868753549 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 60 30 179584 196 29312
102.880608811 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 58 30 179712 197 29312
102.892676483 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 57 30 179712 199 29312
102.904661369 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 55 30 179712 200 29312
102.916675060 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 54 30 179712 201 29312
102.928668537 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 52 30 179712 201 29312
102.940632161 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 51 30 179712 202 29312
102.952662240 10.10.1.2:47326 10.10.2.2:5001 44 0xa7bc3196 0xa7bb4f56 40 2147483647 113024 132 29312
102.964589593 10.10.1.2:47326 10.10.2.2:5001 44 0xa7bc373e 0xa7bb4f56 40 2147483647 115840 141 29312
102.976635669 10.10.1.2:47326 10.10.2.2:5001 52 0xa7bc3ce6 0xa7bb4f56 40 2147483647 118784 150 29312
102.988624272 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 39 20 121728 157 29312
103.000603542 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 37 20 124544 163 29312
103.012554353 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 36 20 127488 169 29312
103.024640280 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 34 20 130432 173 29312
103.036587354 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 33 20 133248 178 29312
103.048573824 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 31 20 136192 181 29312
103.060577268 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 30 20 139008 184 29312
103.072598515 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 28 20 141952 187 29312
103.084566455 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 27 20 144896 190 29312
103.096510150 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 25 20 147712 192 29312
103.108558617 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 24 20 150656 194 29312
103.120530869 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 22 20 152448 195 29312
103.132587328 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 20 20 152448 197 29312
103.144519365 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 49 30 179712 203 29312
103.156476974 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 20 20 152448 198 29312
103.168409428 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 20 20 152448 199 29312
103.180460485 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 20 20 152448 200 29312
103.192480060 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 20 20 152448 201 29312
103.204452135 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 20 20 152448 202 29312
103.216315181 10.10.1.2:47325 10.10.2.2:5001 44 0xdcee4a11 0xdced7e71 36 2147483647 107264 160 29312
103.228366864 10.10.1.2:47325 10.10.2.2:5001 44 0xdcee4fb9 0xdced7e71 36 2147483647 110080 166 29312
103.240450076 10.10.1.2:47325 10.10.2.2:5001 52 0xdcee5561 0xdced7e71 36 2147483647 113024 171 29312
103.252411579 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 35 18 115840 176 29312
103.264435122 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 33 18 118784 180 29312
103.276414551 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 32 18 121728 183 29312
103.288433352 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 30 18 124544 186 29312
103.300430883 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 29 18 127488 189 29312
103.312430458 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 27 18 130432 191 29312
103.324418369 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 26 18 133248 193 29312
103.336379862 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 24 18 136192 195 29312
103.348369444 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 23 18 139008 196 29312
103.360355745 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 21 18 141952 197 29312
103.372346037 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 20 18 144896 199 29312
103.384378082 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 18 18 147712 200 29312
103.396361544 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 18 18 149888 201 29312
103.408344790 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 18 18 149888 201 29312
103.420337922 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 18 18 149888 202 29312
103.432334119 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 48 30 179712 203 29312
103.444347283 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 46 30 179712 204 29312
103.456308038 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 45 30 179712 204 29312
103.468296486 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 43 30 179712 204 29312
103.480253888 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 42 30 179712 205 29312
103.492308502 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 40 30 179712 205 29312
103.504303766 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 39 30 179712 205 29312
103.516254719 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 37 30 179712 206 29312
103.528237358 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 36 30 179712 206 29312
103.540259440 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 34 30 179712 206 29312
103.552227662 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 33 30 179712 206 29312
103.564249845 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 31 30 179712 206 29312
103.576227435 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 30 30 179712 206 29312
103.588247222 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 30 30 179712 206 29312
103.600197649 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 30 30 179712 206 29312
103.612199718 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 30 30 179712 207 29312
103.624143171 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 30 30 179712 207 29312
103.636136753 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 30 30 179712 207 29312
103.648198617 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 30 30 179712 207 29312
103.660177198 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 30 30 179712 207 29312
103.672147938 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 30 30 179712 207 29312
103.684114596 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52caa90f 30 30 179712 207 29312
103.696143114 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc07bf 0x52cab45f 30 30 176896 207 29312
103.708115127 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc0d67 0x52cabfaf 30 30 174080 206 29312
103.720120433 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc130f 0x52cacaff 30 30 171264 206 29312
103.732127647 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 20 20 152448 202 29312
103.744071650 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc3ce6 0xa7bb4f56 20 20 152448 201 29312
103.756081430 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc428e 0xa7bb4f56 20 20 152448 201 29312
103.768119948 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc4836 0xa7bb604e 20 20 148224 200 29312
103.780130138 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc4dde 0xa7bb6b9e 20 20 145408 199 29312
103.792118841 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc5386 0xa7bb76ee 20 20 142592 198 29312
103.804066067 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc592e 0xa7bb823e 20 20 140160 196 29312
103.816073405 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc5ed6 0xa7bb8d8e 20 20 142720 194 29312
103.828062869 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc647e 0xa7bb98de 20 20 145152 193 29312
103.840044402 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc6a26 0xa7bba42e 20 20 147712 190 29312
103.851964347 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc18b7 0x52cad64f 30 30 168448 205 29312
103.864035822 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc6fce 0xa7bbaf7e 20 20 150144 189 29312
103.875980255 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc7576 0xa7bbbace 20 20 152704 187 29312
103.888033604 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc7b1e 0xa7bbc61e 20 20 155136 186 29312
103.900048015 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc80c6 0xa7bbd16e 20 20 157696 186 29312
103.912011132 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc866e 0xa7bbdcbe 20 20 160128 185 29312
103.923996092 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc8c16 0xa7bbe80e 20 20 162688 185 29312
103.935915179 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc91be 0xa7bbf35e 20 20 165120 185 29312
103.947963395 10.10.1.2:47326 10.10.2.2:5001 60 0xa7bc9766 0xa7bbfeae 20 20 167680 185 29312
103.959995374 10.10.1.2:47326 10.10.2.2:5001 52 0xa7bc9d0e 0xa7bc09fe 20 20 170112 185 29312
103.971972255 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 18 18 149888 203 29312
103.983961362 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 18 18 149888 201 29312
103.995917367 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5561 0xdced7e71 18 18 149888 199 29312
104.007954788 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee5b09 0xdced8f69 18 18 145664 198 29312
104.019939711 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee60b1 0xdced9ab9 18 18 142848 197 29312
104.031873206 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee6659 0xdceda609 18 18 144896 195 29312
104.043930947 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee6c01 0xdcedb159 18 18 147456 193 29312
104.055874893 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee71a9 0xdcedbca9 18 18 149888 191 29312
104.067843188 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee7751 0xdcedc7f9 18 18 152448 189 29312
104.079886610 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee7cf9 0xdcedd349 18 18 154880 187 29312
104.091885418 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee82a1 0xdcedde99 18 18 157440 185 29312
104.103862319 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee8849 0xdcede9e9 18 18 159872 184 29312
104.115853738 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee8df1 0xdcedf539 18 18 162432 183 29312
104.127889339 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee9399 0xdcee0089 18 18 164864 182 29312
104.139875117 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee9941 0xdcee0bd9 18 18 167424 182 29312
104.151837673 10.10.1.2:47325 10.10.2.2:5001 60 0xdcee9ee9 0xdcee1729 18 18 169856 182 29312
104.163840894 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc1e5f 0x52cae19f 30 30 165632 201 29312
104.175833408 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc2407 0x52caecef 30 30 162816 198 29312
104.187831833 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc29af 0x52caf83f 30 30 160000 196 29312
104.199792702 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc2f57 0x52cb038f 30 30 157184 193 29312
104.211783138 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc34ff 0x52cb0edf 30 30 154368 190 29312
104.223835179 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc3aa7 0x52cb1a2f 30 30 151552 188 29312
104.235772633 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc3aa7 0x52cb257f 30 30 148736 185 29312
104.247774511 10.10.1.2:47327 10.10.2.2:5001 60 0x52cc404f 0x52cb30cf 30 30 145920 182 29312
